,Date,Location,MinTemp,MaxTemp,Rainfall
21714,2013-07-17,MountGambier,7.7,16.9,0.4
21715,2013-07-18,MountGambier,10.8,16.0,14.6
21716,2013-07-19,MountGambier,10.3,13.2,5.6
21717,2013-07-20,MountGambier,3.6,9.2,14.8
21718,2013-07-21,MountGambier,3.3,11.5,25.8
21719,2013-07-22,MountGambier,1.0,11.7,3.8
21720,2013-07-23,MountGambier,4.4,12.9,2.2
21721,2013-07-24,MountGambier,8.1,12.1,0.0
21722,2013-07-25,MountGambier,2.9,11.3,0.0
21723,2013-07-26,MountGambier,6.3,16.5,1.2
21724,2013-07-27,MountGambier,7.2,14.3,0.0
21725,2013-07-28,MountGambier,10.3,15.6,2.2
21726,2013-07-29,MountGambier,8.2,14.3,7.0
21727,2013-07-30,MountGambier,2.9,13.4,4.2
21728,2013-07-31,MountGambier,4.5,15.0,0.0
21729,2013-08-01,MountGambier,5.9,14.5,0.0
21730,2013-08-02,MountGambier,8.4,13.1,9.0
21731,2013-08-03,MountGambier,5.9,14.2,4.6
21732,2013-08-04,MountGambier,7.2,14.2,11.6
21733,2013-08-05,MountGambier,8.0,15.4,6.6
21734,2013-08-06,MountGambier,8.2,14.2,10.4
21735,2013-08-07,MountGambier,6.4,11.9,8.6
21736,2013-08-08,MountGambier,2.5,12.2,6.0
21737,2013-08-09,MountGambier,7.9,16.9,3.2
21738,2013-08-10,MountGambier,5.3,16.1,3.2
21739,2013-08-11,MountGambier,8.2,17.3,0.0
21740,2013-08-12,MountGambier,6.9,13.0,7.4
21741,2013-08-13,MountGambier,4.6,16.1,14.2
21742,2013-08-14,MountGambier,9.2,12.5,11.2
21743,2013-08-15,MountGambier,6.4,16.3,2.4
21744,2013-08-16,MountGambier,7.7,16.1,0.2
21745,2013-08-17,MountGambier,5.9,12.4,13.0
21746,2013-08-18,MountGambier,8.3,13.3,17.0
21747,2013-08-19,MountGambier,4.7,11.0,6.4
21748,2013-08-20,MountGambier,4.4,12.5,2.4
21749,2013-08-21,MountGambier,5.0,13.1,2.8
21750,2013-08-22,MountGambier,6.3,12.9,13.2
21751,2013-08-23,MountGambier,10.1,13.5,7.2
21752,2013-08-24,MountGambier,10.1,14.6,4.0
21753,2013-08-25,MountGambier,10.8,16.8,1.8
21754,2013-08-26,MountGambier,7.4,15.7,0.0
21755,2013-08-27,MountGambier,8.9,20.3,0.0
21756,2013-08-28,MountGambier,9.3,19.0,0.2
21757,2013-08-29,MountGambier,8.7,17.7,0.6
21758,2013-08-30,MountGambier,11.7,17.6,6.2
21759,2013-08-31,MountGambier,9.1,21.5,4.4
21760,2013-09-01,MountGambier,13.0,24.7,0.0
21761,2013-09-02,MountGambier,5.4,20.1,0.2
21762,2013-09-03,MountGambier,7.6,25.2,0.2
21763,2013-09-04,MountGambier,15.3,23.4,0.0
21764,2013-09-05,MountGambier,12.1,16.7,1.8
21765,2013-09-06,MountGambier,8.3,16.5,0.0
21766,2013-09-07,MountGambier,8.1,15.1,0.2
21767,2013-09-08,MountGambier,4.5,16.8,0.6
21768,2013-09-09,MountGambier,10.2,20.4,0.0
21769,2013-09-10,MountGambier,8.3,14.6,4.4
21770,2013-09-11,MountGambier,7.3,15.2,10.2
21771,2013-09-12,MountGambier,7.1,14.8,0.2
21772,2013-09-13,MountGambier,6.5,12.2,3.0
21773,2013-09-14,MountGambier,8.7,16.5,0.8
21774,2013-09-15,MountGambier,6.3,19.3,3.2
21775,2013-09-16,MountGambier,12.4,19.0,1.6
21776,2013-09-17,MountGambier,9.8,16.6,0.6
21777,2013-09-18,MountGambier,8.8,13.8,0.2
21778,2013-09-19,MountGambier,5.2,16.7,3.2
21779,2013-09-20,MountGambier,7.7,16.6,6.6
21780,2013-09-21,MountGambier,6.0,19.1,0.0
21781,2013-09-22,MountGambier,6.8,18.5,0.4
21782,2013-09-23,MountGambier,8.5,24.1,0.0
21783,2013-09-24,MountGambier,10.0,20.2,0.0
21784,2013-09-25,MountGambier,11.1,18.0,1.2
21785,2013-09-26,MountGambier,8.3,14.7,11.2
21786,2013-09-27,MountGambier,6.2,20.7,0.0
21787,2013-09-28,MountGambier,7.2,15.4,8.8
21788,2013-09-29,MountGambier,7.5,22.2,0.0
21789,2013-09-30,MountGambier,11.8,17.1,0.2
21790,2013-10-01,MountGambier,7.1,13.5,9.6
21791,2013-10-02,MountGambier,8.6,15.2,10.0
21792,2013-10-03,MountGambier,7.6,14.8,4.4
21793,2013-10-04,MountGambier,3.5,18.8,0.0
21794,2013-10-05,MountGambier,10.9,20.5,0.0
21795,2013-10-06,MountGambier,9.8,14.6,0.4
21796,2013-10-07,MountGambier,4.0,17.1,1.8
21797,2013-10-08,MountGambier,7.9,20.5,0.4
21798,2013-10-09,MountGambier,10.4,25.3,0.0
21799,2013-10-10,MountGambier,11.1,16.6,0.0
21800,2013-10-11,MountGambier,7.0,17.9,0.0
21801,2013-10-12,MountGambier,7.9,22.9,0.0
21802,2013-10-13,MountGambier,9.0,14.5,0.4
21803,2013-10-14,MountGambier,5.9,14.9,3.0
21804,2013-10-15,MountGambier,7.0,17.4,0.6
21805,2013-10-16,MountGambier,9.5,22.8,0.0
21806,2013-10-17,MountGambier,6.6,13.3,5.6
21807,2013-10-18,MountGambier,5.1,20.4,1.4
21808,2013-10-19,MountGambier,9.0,26.8,0.0
21809,2013-10-20,MountGambier,11.5,25.5,0.0
21810,2013-10-21,MountGambier,12.7,14.4,0.0
21811,2013-10-22,MountGambier,10.2,12.5,25.2
21812,2013-10-23,MountGambier,9.1,15.3,36.8
21813,2013-10-24,MountGambier,6.2,13.3,5.0
21814,2013-10-25,MountGambier,4.9,14.5,0.6
21815,2013-10-26,MountGambier,9.2,14.6,0.6
21816,2013-10-27,MountGambier,6.6,16.0,0.0
21817,2013-10-28,MountGambier,9.9,15.0,8.6
21818,2013-10-29,MountGambier,8.8,15.5,2.4
21819,2013-10-30,MountGambier,10.0,15.0,0.0
21820,2013-10-31,MountGambier,9.1,17.9,0.0
21821,2013-11-01,MountGambier,4.7,22.8,0.0
21822,2013-11-02,MountGambier,8.0,21.3,0.0
21823,2013-11-03,MountGambier,10.5,16.3,0.0
21824,2013-11-04,MountGambier,5.4,18.7,0.0
21825,2013-11-05,MountGambier,3.5,25.1,0.0
21826,2013-11-06,MountGambier,9.8,30.2,0.0
21827,2013-11-07,MountGambier,13.5,17.1,0.0
21828,2013-11-08,MountGambier,9.8,13.4,20.4
21829,2013-11-09,MountGambier,6.7,15.8,3.6
21830,2013-11-10,MountGambier,3.3,17.1,0.6
21831,2013-11-11,MountGambier,5.7,19.8,0.2
21832,2013-11-12,MountGambier,7.2,17.0,0.2
21833,2013-11-13,MountGambier,8.8,16.0,3.2
21834,2013-11-14,MountGambier,9.1,15.9,0.0
21835,2013-11-15,MountGambier,8.1,16.3,0.2
21836,2013-11-16,MountGambier,8.8,17.7,0.0
21837,2013-11-17,MountGambier,5.8,19.5,0.0
21838,2013-11-18,MountGambier,3.7,27.5,0.0
21839,2013-11-19,MountGambier,7.3,19.8,0.0
21840,2013-11-20,MountGambier,10.5,15.0,0.0
21841,2013-11-21,MountGambier,8.6,13.8,1.4
21842,2013-11-22,MountGambier,9.2,15.3,3.8
21843,2013-11-23,MountGambier,10.8,14.0,9.6
21844,2013-11-24,MountGambier,9.9,17.5,2.6
21845,2013-11-25,MountGambier,6.3,24.1,0.0
21846,2013-11-26,MountGambier,10.3,29.5,0.0
21847,2013-11-27,MountGambier,12.6,33.5,0.0
21848,2013-11-28,MountGambier,13.0,16.8,0.0
21849,2013-11-29,MountGambier,8.6,18.0,1.6
21850,2013-11-30,MountGambier,6.9,23.0,0.0
21851,2013-12-01,MountGambier,8.8,28.2,0.0
21852,2013-12-02,MountGambier,10.5,25.9,0.0
21853,2013-12-03,MountGambier,10.6,26.5,0.0
21854,2013-12-04,MountGambier,12.9,17.2,2.4
21855,2013-12-05,MountGambier,7.1,15.9,5.6
21856,2013-12-06,MountGambier,9.1,20.4,0.4
21857,2013-12-07,MountGambier,8.1,26.9,0.6
21858,2013-12-08,MountGambier,14.7,26.3,0.0
21859,2013-12-09,MountGambier,11.2,19.1,0.0
21860,2013-12-10,MountGambier,9.6,18.5,0.8
21861,2013-12-11,MountGambier,10.4,20.0,1.2
21862,2013-12-12,MountGambier,11.5,19.1,0.0
21863,2013-12-13,MountGambier,13.4,19.0,1.2
21864,2013-12-14,MountGambier,8.8,20.3,0.2
21865,2013-12-15,MountGambier,6.7,20.9,0.0
21866,2013-12-16,MountGambier,9.6,23.2,0.0
21867,2013-12-17,MountGambier,6.5,27.9,0.0
21868,2013-12-18,MountGambier,8.6,35.6,0.0
21869,2013-12-19,MountGambier,14.7,40.2,0.0
21870,2013-12-20,MountGambier,13.8,21.9,0.0
21871,2013-12-21,MountGambier,11.8,21.2,10.2
21872,2013-12-22,MountGambier,13.0,21.1,7.8
21873,2013-12-23,MountGambier,11.4,18.6,0.4
21874,2013-12-24,MountGambier,9.8,23.2,0.0
21875,2013-12-25,MountGambier,8.0,31.5,0.0
21876,2013-12-26,MountGambier,14.5,21.6,0.0
21877,2013-12-27,MountGambier,5.9,26.3,0.0
21878,2013-12-28,MountGambier,11.0,27.8,0.0
21879,2013-12-29,MountGambier,8.0,20.4,0.0
21880,2013-12-30,MountGambier,3.0,21.8,0.0
21881,2013-12-31,MountGambier,4.8,29.2,0.0
21883,2012-01-20,Nuriootpa,16.5,30.4,0.0
21884,2012-01-21,Nuriootpa,14.1,30.3,0.0
21885,2012-01-22,Nuriootpa,18.3,36.0,0.0
21886,2012-01-23,Nuriootpa,23.5,35.3,0.0
21887,2012-01-24,Nuriootpa,17.4,35.7,0.0
21888,2012-01-25,Nuriootpa,19.3,34.8,0.0
21889,2012-01-26,Nuriootpa,16.8,31.2,0.0
21890,2012-01-27,Nuriootpa,17.2,32.8,0.0
21891,2012-01-28,Nuriootpa,20.4,33.1,0.0
21892,2012-01-29,Nuriootpa,19.8,27.8,5.2
21893,2012-01-30,Nuriootpa,17.0,24.2,0.4
21894,2012-01-31,Nuriootpa,12.1,21.8,0.0
21895,2012-02-01,Nuriootpa,10.0,22.5,0.0
21896,2012-02-02,Nuriootpa,11.7,27.7,0.0
21897,2012-02-03,Nuriootpa,8.9,29.0,0.0
21898,2012-02-04,Nuriootpa,11.5,32.2,0.0
21899,2012-02-05,Nuriootpa,13.7,19.5,3.0
21900,2012-02-06,Nuriootpa,6.8,21.5,1.0
21901,2012-02-07,Nuriootpa,11.9,22.2,0.0
21902,2012-02-08,Nuriootpa,5.1,22.9,0.0
21903,2012-02-09,Nuriootpa,10.3,21.8,0.0
21904,2012-02-10,Nuriootpa,11.1,20.8,0.0
21905,2012-02-11,Nuriootpa,13.9,20.8,0.4
21906,2012-02-12,Nuriootpa,11.4,26.2,0.0
21907,2012-02-13,Nuriootpa,13.8,30.4,0.0
21908,2012-02-14,Nuriootpa,13.4,34.9,0.0
21909,2012-02-15,Nuriootpa,22.4,31.4,0.0
21910,2012-02-16,Nuriootpa,16.6,30.0,0.0
21911,2012-02-17,Nuriootpa,13.7,29.8,0.0
21912,2012-02-18,Nuriootpa,15.6,35.9,0.0
21913,2012-02-19,Nuriootpa,21.7,34.1,0.0
21914,2012-02-20,Nuriootpa,16.7,28.7,0.0
21915,2012-02-21,Nuriootpa,14.4,26.5,0.0
21916,2012-02-22,Nuriootpa,13.4,30.1,0.0
21917,2012-02-23,Nuriootpa,12.6,34.2,0.0
21918,2012-02-24,Nuriootpa,20.7,37.6,0.0
21919,2012-02-25,Nuriootpa,18.5,38.0,0.0
21920,2012-02-26,Nuriootpa,24.7,34.2,0.0
21921,2012-02-27,Nuriootpa,20.1,30.9,0.2
21922,2012-02-28,Nuriootpa,15.6,19.8,0.0
21923,2012-02-29,Nuriootpa,14.7,16.8,11.4
21924,2012-03-01,Nuriootpa,11.9,23.6,24.8
21925,2012-03-02,Nuriootpa,12.9,22.3,0.0
21926,2012-03-03,Nuriootpa,13.7,25.8,0.0
21927,2012-03-04,Nuriootpa,14.2,22.4,0.0
21928,2012-03-05,Nuriootpa,8.8,22.3,0.0
21929,2012-03-06,Nuriootpa,8.7,22.0,0.0
21930,2012-03-07,Nuriootpa,12.2,25.1,0.0
21931,2012-03-08,Nuriootpa,12.7,26.3,0.0
21932,2012-03-09,Nuriootpa,6.9,26.5,0.0
21933,2012-03-10,Nuriootpa,12.4,25.2,0.0
21934,2012-03-11,Nuriootpa,9.7,27.0,0.0
21935,2012-03-12,Nuriootpa,12.9,30.2,0.0
21936,2012-03-13,Nuriootpa,9.6,33.3,0.0
21937,2012-03-14,Nuriootpa,18.7,33.5,0.0
21938,2012-03-15,Nuriootpa,16.2,22.8,15.4
21939,2012-03-16,Nuriootpa,14.7,22.0,0.2
21940,2012-03-17,Nuriootpa,7.6,21.7,0.0
21941,2012-03-18,Nuriootpa,11.3,24.9,0.0
21942,2012-03-19,Nuriootpa,14.9,28.6,0.0
21943,2012-03-20,Nuriootpa,18.7,31.9,0.0
21944,2012-03-21,Nuriootpa,11.9,18.2,2.0
21945,2012-03-22,Nuriootpa,5.8,17.1,0.0
21946,2012-03-23,Nuriootpa,10.7,18.0,3.0
21947,2012-03-24,Nuriootpa,9.4,20.1,0.6
21948,2012-03-25,Nuriootpa,9.7,22.3,0.6
21949,2012-03-26,Nuriootpa,8.4,25.1,0.0
21950,2012-03-27,Nuriootpa,14.2,25.4,0.0
21951,2012-03-28,Nuriootpa,13.3,28.4,0.0
21952,2012-03-29,Nuriootpa,10.9,30.4,0.0
21953,2012-03-30,Nuriootpa,8.4,30.8,0.0
21954,2012-03-31,Nuriootpa,14.5,22.3,0.0
21955,2012-04-01,Nuriootpa,6.7,24.8,0.0
21956,2012-04-02,Nuriootpa,10.1,32.8,0.0
21957,2012-04-03,Nuriootpa,16.6,25.7,0.4
21958,2012-04-04,Nuriootpa,9.5,29.6,0.0
21959,2012-04-05,Nuriootpa,10.2,33.0,0.0
21960,2012-04-06,Nuriootpa,17.8,28.3,0.0
21961,2012-04-07,Nuriootpa,6.0,19.3,0.0
21962,2012-04-08,Nuriootpa,6.8,18.5,0.0
21963,2012-04-09,Nuriootpa,6.7,19.3,1.0
21964,2012-04-10,Nuriootpa,10.0,17.4,0.0
21965,2012-04-11,Nuriootpa,7.5,18.8,0.0
21966,2012-04-12,Nuriootpa,2.9,24.3,0.0
21967,2012-04-13,Nuriootpa,3.7,25.7,0.0
21968,2012-04-14,Nuriootpa,7.9,27.3,0.0
21969,2012-04-15,Nuriootpa,5.9,29.0,0.0
21970,2012-04-16,Nuriootpa,8.8,25.8,0.0
21971,2012-04-17,Nuriootpa,11.5,29.0,0.0
21972,2012-04-18,Nuriootpa,10.2,30.2,0.0
21973,2012-04-19,Nuriootpa,11.0,29.3,0.0
21974,2012-04-20,Nuriootpa,10.5,29.4,0.0
21975,2012-04-21,Nuriootpa,12.3,24.0,0.0
21976,2012-04-22,Nuriootpa,13.6,19.8,4.8
21977,2012-04-23,Nuriootpa,10.5,14.9,2.6
21978,2012-04-24,Nuriootpa,1.6,16.0,5.0
21979,2012-04-25,Nuriootpa,4.9,16.3,0.0
21980,2012-04-26,Nuriootpa,5.1,16.6,0.0
21981,2012-04-27,Nuriootpa,3.9,18.5,0.0
21982,2012-04-28,Nuriootpa,2.2,20.0,0.0
21983,2012-04-29,Nuriootpa,4.3,19.5,0.0
21984,2012-04-30,Nuriootpa,9.4,23.5,0.0
21985,2012-05-01,Nuriootpa,10.4,20.0,0.0
21986,2012-05-02,Nuriootpa,6.1,14.5,0.0
21987,2012-05-03,Nuriootpa,-0.3,16.3,3.0
21988,2012-05-04,Nuriootpa,3.5,17.0,0.0
21989,2012-05-05,Nuriootpa,3.2,16.9,0.0
21990,2012-05-06,Nuriootpa,8.0,18.2,0.0
21991,2012-05-07,Nuriootpa,9.4,22.7,0.6
21992,2012-05-08,Nuriootpa,7.2,28.0,0.0
21993,2012-05-09,Nuriootpa,8.3,22.2,0.0
21994,2012-05-10,Nuriootpa,4.6,21.5,0.0
21995,2012-05-11,Nuriootpa,3.6,16.9,0.2
21996,2012-05-12,Nuriootpa,3.0,16.0,0.0
21997,2012-05-13,Nuriootpa,2.2,15.8,0.3
21998,2012-05-14,Nuriootpa,4.3,16.1,0.6
21999,2012-05-15,Nuriootpa,2.2,15.0,0.0
22000,2012-05-16,Nuriootpa,-1.8,18.5,0.0
22001,2012-05-17,Nuriootpa,1.6,20.2,0.0
22002,2012-05-18,Nuriootpa,3.2,18.9,0.0
22003,2012-05-19,Nuriootpa,2.2,17.3,0.0
22004,2012-05-20,Nuriootpa,2.0,16.3,0.6
22005,2012-05-21,Nuriootpa,-0.6,17.5,0.0
22006,2012-05-22,Nuriootpa,4.5,18.0,0.0
22007,2012-05-23,Nuriootpa,9.6,20.5,0.4
22008,2012-05-24,Nuriootpa,6.2,9.0,11.8
22009,2012-05-25,Nuriootpa,4.2,12.6,7.8
22010,2012-05-26,Nuriootpa,8.4,16.0,2.0
22011,2012-05-27,Nuriootpa,6.2,15.1,0.2
22012,2012-05-28,Nuriootpa,3.5,13.6,0.0
22013,2012-05-29,Nuriootpa,8.4,11.9,0.8
22014,2012-05-30,Nuriootpa,8.2,14.8,0.2
22015,2012-05-31,Nuriootpa,5.7,17.6,0.0
22016,2012-06-01,Nuriootpa,8.3,16.6,0.4
22017,2012-06-02,Nuriootpa,9.6,16.3,0.4
22018,2012-06-03,Nuriootpa,5.7,11.9,0.0
22019,2012-06-04,Nuriootpa,3.1,12.8,12.2
22020,2012-06-05,Nuriootpa,6.8,12.4,2.6
22021,2012-06-06,Nuriootpa,3.9,12.2,0.0
22022,2012-06-07,Nuriootpa,4.5,11.3,0.0
22023,2012-06-08,Nuriootpa,1.9,12.1,0.0
22024,2012-06-09,Nuriootpa,2.8,10.7,0.0
22025,2012-06-10,Nuriootpa,-2.0,12.2,0.0
22026,2012-06-11,Nuriootpa,-2.5,12.9,0.0
22027,2012-06-12,Nuriootpa,5.0,16.6,0.0
22028,2012-06-13,Nuriootpa,7.6,16.0,0.0
22029,2012-06-14,Nuriootpa,9.7,14.2,2.4
22030,2012-06-15,Nuriootpa,8.1,14.0,0.6
22031,2012-06-16,Nuriootpa,0.2,15.5,0.0
22032,2012-06-17,Nuriootpa,8.3,14.5,1.4
22033,2012-06-18,Nuriootpa,10.2,14.8,1.6
22034,2012-06-19,Nuriootpa,7.3,16.8,0.8
22035,2012-06-20,Nuriootpa,2.6,18.4,0.2
22036,2012-06-21,Nuriootpa,8.5,10.9,4.4
22037,2012-06-22,Nuriootpa,4.6,9.7,16.6
22038,2012-06-23,Nuriootpa,0.9,11.6,1.4
22039,2012-06-24,Nuriootpa,5.3,13.7,0.4
22040,2012-06-25,Nuriootpa,9.2,14.5,1.4
22041,2012-06-26,Nuriootpa,4.8,12.7,0.2
22042,2012-06-27,Nuriootpa,1.7,12.2,0.0
22043,2012-06-28,Nuriootpa,2.9,15.0,0.0
22044,2012-06-29,Nuriootpa,7.8,12.0,1.2
22045,2012-06-30,Nuriootpa,6.5,11.1,6.6
22046,2012-07-01,Nuriootpa,2.1,10.9,5.0
22047,2012-07-02,Nuriootpa,3.5,11.1,0.6
22048,2012-07-03,Nuriootpa,-1.3,11.7,0.0
22049,2012-07-04,Nuriootpa,3.0,13.2,0.0
22050,2012-07-05,Nuriootpa,5.1,11.9,0.0
22051,2012-07-06,Nuriootpa,-0.7,11.5,0.0
22052,2012-07-07,Nuriootpa,-1.2,15.2,0.0
22053,2012-07-08,Nuriootpa,3.0,15.5,0.0
22054,2012-07-09,Nuriootpa,7.2,12.6,0.0
22055,2012-07-10,Nuriootpa,8.2,13.5,1.0
22056,2012-07-11,Nuriootpa,6.5,13.6,0.0
22057,2012-07-12,Nuriootpa,7.7,14.8,3.2
22058,2012-07-13,Nuriootpa,9.6,12.7,3.4
22059,2012-07-14,Nuriootpa,6.3,11.0,4.0
22060,2012-07-15,Nuriootpa,6.2,13.9,2.8
22061,2012-07-16,Nuriootpa,8.4,14.9,0.0
22062,2012-07-17,Nuriootpa,3.6,15.2,0.0
22063,2012-07-18,Nuriootpa,6.5,10.9,1.8
22064,2012-07-19,Nuriootpa,-0.9,11.6,1.6
22065,2012-07-20,Nuriootpa,5.1,14.8,0.4
22066,2012-07-21,Nuriootpa,5.4,15.1,0.0
22067,2012-07-22,Nuriootpa,3.1,13.4,0.0
22068,2012-07-23,Nuriootpa,6.0,15.2,0.0
22069,2012-07-24,Nuriootpa,6.7,16.5,0.0
22070,2012-07-25,Nuriootpa,9.7,13.2,0.0
22071,2012-07-26,Nuriootpa,7.0,12.6,4.6
22072,2012-07-27,Nuriootpa,8.0,12.4,10.0
22073,2012-07-28,Nuriootpa,7.8,14.1,0.8
22074,2012-07-29,Nuriootpa,6.8,11.5,0.2
22075,2012-07-30,Nuriootpa,1.0,11.4,0.2
22076,2012-07-31,Nuriootpa,6.6,10.8,0.0
22077,2012-08-01,Nuriootpa,-1.7,13.3,0.0
22078,2012-08-02,Nuriootpa,4.0,15.5,0.0
22079,2012-08-03,Nuriootpa,8.5,14.7,0.0
22080,2012-08-04,Nuriootpa,7.8,15.4,0.0
22081,2012-08-05,Nuriootpa,10.0,15.1,0.0
22082,2012-08-06,Nuriootpa,6.6,13.5,0.6
22083,2012-08-07,Nuriootpa,1.2,18.0,0.0
22084,2012-08-08,Nuriootpa,10.6,16.0,0.0
22085,2012-08-09,Nuriootpa,3.1,13.1,2.2
22086,2012-08-10,Nuriootpa,0.2,13.0,0.2
22087,2012-08-11,Nuriootpa,4.1,11.6,0.0
22088,2012-08-12,Nuriootpa,2.6,12.6,0.0
22089,2012-08-13,Nuriootpa,0.8,15.0,0.2
22090,2012-08-14,Nuriootpa,9.2,14.0,1.0
22091,2012-08-15,Nuriootpa,2.2,12.4,0.6
22092,2012-08-16,Nuriootpa,8.0,13.4,2.0
22093,2012-08-17,Nuriootpa,5.5,11.0,14.8
22094,2012-08-18,Nuriootpa,0.3,11.7,2.8
22095,2012-08-19,Nuriootpa,4.5,13.7,4.4
22096,2012-08-20,Nuriootpa,3.8,15.8,0.0
22097,2012-08-21,Nuriootpa,8.5,13.4,0.0
22098,2012-08-22,Nuriootpa,5.7,21.2,0.0
22099,2012-08-23,Nuriootpa,7.8,10.6,0.6
22100,2012-08-24,Nuriootpa,3.6,11.5,9.6
22101,2012-08-25,Nuriootpa,6.3,13.7,0.8
22102,2012-08-26,Nuriootpa,7.0,12.5,0.8
22103,2012-08-27,Nuriootpa,0.2,16.6,0.0
22104,2012-08-28,Nuriootpa,5.8,17.6,0.0
22105,2012-08-29,Nuriootpa,8.2,15.2,0.0
22106,2012-08-30,Nuriootpa,6.5,12.3,0.4
22107,2012-08-31,Nuriootpa,1.2,13.2,0.0
22108,2012-09-01,Nuriootpa,1.7,17.5,0.2
22109,2012-09-02,Nuriootpa,3.2,20.4,0.0
22110,2012-09-03,Nuriootpa,3.6,21.8,0.0
22111,2012-09-04,Nuriootpa,5.9,25.2,0.0
22112,2012-09-05,Nuriootpa,10.3,17.5,0.8
22113,2012-09-06,Nuriootpa,8.9,17.2,9.2
22114,2012-09-07,Nuriootpa,5.4,13.4,15.6
22115,2012-09-08,Nuriootpa,7.9,12.6,1.6
22116,2012-09-09,Nuriootpa,8.0,17.5,0.0
22117,2012-09-10,Nuriootpa,3.1,19.4,0.0
22118,2012-09-11,Nuriootpa,3.7,22.4,0.0
22119,2012-09-12,Nuriootpa,4.9,21.0,0.0
22120,2012-09-13,Nuriootpa,5.8,13.4,1.4
22121,2012-09-14,Nuriootpa,8.5,12.4,0.4
22122,2012-09-15,Nuriootpa,8.0,17.9,0.0
22123,2012-09-16,Nuriootpa,6.4,15.5,0.0
22124,2012-09-17,Nuriootpa,5.0,14.2,0.0
22125,2012-09-18,Nuriootpa,0.5,17.4,0.0
22126,2012-09-19,Nuriootpa,7.2,20.9,0.2
22127,2012-09-20,Nuriootpa,6.7,21.2,0.2
22128,2012-09-21,Nuriootpa,10.5,20.2,0.0
22129,2012-09-22,Nuriootpa,9.3,25.0,0.0
22130,2012-09-23,Nuriootpa,8.0,15.7,0.2
22131,2012-09-24,Nuriootpa,2.5,14.4,0.4
22132,2012-09-25,Nuriootpa,5.1,20.7,0.0
22133,2012-09-26,Nuriootpa,6.8,25.7,0.0
22134,2012-09-27,Nuriootpa,5.2,27.8,0.0
22135,2012-09-28,Nuriootpa,12.0,17.6,0.4
22136,2012-09-29,Nuriootpa,4.8,13.2,7.4
22137,2012-09-30,Nuriootpa,4.5,13.5,0.4
22138,2012-10-01,Nuriootpa,1.5,18.2,0.0
22139,2012-10-02,Nuriootpa,5.9,22.6,0.0
22140,2012-10-03,Nuriootpa,6.3,27.0,0.0
22141,2012-10-04,Nuriootpa,8.6,30.0,0.0
22142,2012-10-05,Nuriootpa,10.7,20.1,0.0
22143,2012-10-06,Nuriootpa,10.5,17.7,0.4
22144,2012-10-07,Nuriootpa,1.2,18.4,0.0
22145,2012-10-08,Nuriootpa,7.5,22.8,0.0
22146,2012-10-09,Nuriootpa,7.9,20.9,0.0
22147,2012-10-10,Nuriootpa,6.7,15.5,0.0
22148,2012-10-11,Nuriootpa,3.2,12.5,12.0
22149,2012-10-12,Nuriootpa,6.2,15.5,0.4
22150,2012-10-13,Nuriootpa,1.3,21.7,0.0
22151,2012-10-14,Nuriootpa,8.0,27.7,0.0
22152,2012-10-15,Nuriootpa,14.8,28.7,0.0
22153,2012-10-16,Nuriootpa,11.8,20.2,0.2
22154,2012-10-17,Nuriootpa,2.6,21.0,2.2
22155,2012-10-18,Nuriootpa,9.6,25.4,0.0
22156,2012-10-19,Nuriootpa,7.7,24.5,0.0
22157,2012-10-20,Nuriootpa,4.7,25.0,0.0
22158,2012-10-21,Nuriootpa,8.5,21.5,0.2
22159,2012-10-22,Nuriootpa,6.2,23.0,0.0
22160,2012-10-23,Nuriootpa,11.4,29.0,0.0
22161,2012-10-24,Nuriootpa,18.1,30.2,0.0
22162,2012-10-25,Nuriootpa,10.8,17.5,0.8
22163,2012-10-26,Nuriootpa,7.6,17.9,0.0
22164,2012-10-27,Nuriootpa,0.9,20.3,0.0
22165,2012-10-28,Nuriootpa,6.9,25.1,0.0
22166,2012-10-29,Nuriootpa,7.5,29.3,0.0
22167,2012-10-30,Nuriootpa,12.4,33.3,0.0
22168,2012-10-31,Nuriootpa,12.4,26.1,0.0
22169,2012-11-01,Nuriootpa,10.4,18.5,0.2
22170,2012-11-02,Nuriootpa,1.9,21.6,0.0
22171,2012-11-03,Nuriootpa,11.9,28.2,0.0
22172,2012-11-04,Nuriootpa,16.3,36.5,0.0
22173,2012-11-05,Nuriootpa,23.8,28.0,0.0
22174,2012-11-06,Nuriootpa,13.2,22.4,4.0
22175,2012-11-07,Nuriootpa,8.0,22.4,0.2
22176,2012-11-08,Nuriootpa,8.7,19.3,0.0
22177,2012-11-09,Nuriootpa,3.2,20.8,0.0
22178,2012-11-10,Nuriootpa,7.3,24.3,0.0
22179,2012-11-11,Nuriootpa,10.8,31.8,0.0
22180,2012-11-12,Nuriootpa,14.9,23.5,0.0
22181,2012-11-13,Nuriootpa,7.7,23.5,0.0
22182,2012-11-14,Nuriootpa,10.9,27.7,0.0
22183,2012-11-15,Nuriootpa,11.7,24.1,0.0
22184,2012-11-16,Nuriootpa,10.3,21.8,0.2
22185,2012-11-17,Nuriootpa,8.7,23.7,0.0
22186,2012-11-18,Nuriootpa,1.4,23.1,0.0
22187,2012-11-19,Nuriootpa,9.4,27.9,0.0
22188,2012-11-20,Nuriootpa,16.2,36.4,0.0
22189,2012-11-21,Nuriootpa,12.1,22.9,0.0
22190,2012-11-22,Nuriootpa,5.8,26.4,0.0
